DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	2	11	2back_dual_main_click	2	Leitkühe																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	3	11	2back_dual_main_click	2	treffen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	4	11	2back_dual_main_click	2	bessere																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	True	miss	None	2500	text_01	5	11	2back_dual_main_click	2	Entscheidungen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	True	hit	1367.3810958862305	2500	text_01	6	11	2back_dual_main_click	2	für																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	7	11	2back_dual_main_click	2	ihre																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	8	11	2back_dual_main_click	2	"Herde,"																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	9	11	2back_dual_main_click	2	als																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	10	11	2back_dual_main_click	2	junge.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	11	11	2back_dual_main_click	2	Die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	12	11	2back_dual_main_click	2	Chefin																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	13	11	2back_dual_main_click	2	der																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	14	11	2back_dual_main_click	2	Elefanten																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	15	11	2back_dual_main_click	2	muss																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	16	11	2back_dual_main_click	2	wichtige																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	17	11	2back_dual_main_click	2	Entscheidungen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	18	11	2back_dual_main_click	2	für																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	True	miss	None	2500	text_01	19	11	2back_dual_main_click	2	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	20	11	2back_dual_main_click	2	Gemeinschaft																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	21	11	2back_dual_main_click	2	"treffen,"																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	22	11	2back_dual_main_click	2	beispielsweise																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	23	11	2back_dual_main_click	2	wohin																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	24	11	2back_dual_main_click	2	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	false alarm	1083.2080841064453	2500	text_01	25	11	2back_dual_main_click	2	Herde																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	26	11	2back_dual_main_click	2	geht																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	2500	text_01	27	11	2back_dual_main_click	2	oder																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	True	miss	None	2500	text_01	28	11	2back_dual_main_click	2	wie																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	29	11	2back_dual_main_click	2	man																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	30	11	2back_dual_main_click	2	sich																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	31	11	2back_dual_main_click	2	gegen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	32	11	2back_dual_main_click	2	Löwen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	false alarm	1099.146842956543	2500	text_01	33	11	2back_dual_main_click	2	verteidigt.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	34	11	2back_dual_main_click	2	Biologen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	35	11	2back_dual_main_click	2	konnten																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	True	hit	633.1799030303955	2500	text_01	36	11	2back_dual_main_click	2	in																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	37	11	2back_dual_main_click	2	Kenia																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	38	11	2back_dual_main_click	2	"zeigen,"																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	39	11	2back_dual_main_click	2	dass																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	40	11	2back_dual_main_click	2	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	41	11	2back_dual_main_click	2	älteren																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	42	11	2back_dual_main_click	2	Tiere																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	True	hit	816.317081451416	2500	text_01	43	11	2back_dual_main_click	2	ihre																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	44	11	2back_dual_main_click	2	Herden																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	45	11	2back_dual_main_click	2	beim																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	46	11	2back_dual_main_click	2	Gebrüll																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	47	11	2back_dual_main_click	2	eines																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	True	hit	1032.7661037445068	2500	text_01	48	11	2back_dual_main_click	2	männlichen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	49	11	2back_dual_main_click	2	Löwen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	50	11	2back_dual_main_click	2	stärker																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	51	11	2back_dual_main_click	2	"warnen,"																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	52	11	2back_dual_main_click	2	als																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	53	11	2back_dual_main_click	2	bei																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	54	11	2back_dual_main_click	2	dem																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	55	11	2back_dual_main_click	2	einer																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	56	11	2back_dual_main_click	2	Löwin.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	57	11	2back_dual_main_click	2	Denn																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_01	58	11	2back_dual_main_click	2	Löwen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_01	59	11	2back_dual_main_click	2	sind																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	60	11	2back_dual_main_click	2	für																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	61	11	2back_dual_main_click	2	junge																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	True	hit	1568.068027496338	2500	text_01	62	11	2back_dual_main_click	2	Elefanten																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#F989A2	False	false alarm	1918.4319972991943	2500	text_01	63	11	2back_dual_main_click	2	gefährlicher.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	64	11	2back_dual_main_click	2	jüngere																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_01	65	11	2back_dual_main_click	2	Chefinnen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#D292F3	True	miss	None	2500	text_01	66	11	2back_dual_main_click	2	machten																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_01	67	11	2back_dual_main_click	2	diesen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
