DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						8	0	8	0																													#88BA3F	False	correct rejection	None	988.1372183347022	text_08	2	18	2back_dual_main_no_click	2	der			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	1242.1804340858764	text_08	3	18	2back_dual_main_no_click	2	Universität			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	True	hit	420.5350875854492	1128.0648532856906	text_08	4	18	2back_dual_main_no_click	2	Puerto			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	True	hit	396.8539237976074	1052.7222090290902	text_08	5	18	2back_dual_main_no_click	2	Rico			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	True	hit	805.2361011505127	1189.6498439800787	text_08	6	18	2back_dual_main_no_click	2	benutzen			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	1215.407497542291	text_08	7	18	2back_dual_main_no_click	2	Mikrofone			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	987.0836739088918	text_08	8	18	2back_dual_main_no_click	2	in			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	True	hit	363.6329174041748	1292.4580788564522	text_08	9	18	2back_dual_main_no_click	2	"Regenwäldern,"			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	True	miss	None	993.0836739088918	text_08	10	18	2back_dual_main_no_click	2	um			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	True	hit	59.26012992858887	1113.837277401632	text_08	11	18	2back_dual_main_no_click	2	Tiere			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	True	hit	521.1911201477051	999.0836739088918	text_08	12	18	2back_dual_main_no_click	2	zu			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	True	hit	525.7728099822998	1272.1804340858764	text_08	13	18	2back_dual_main_no_click	2	überwachen.			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	True	hit	498.5840320587158	1024.137218334702	text_08	14	18	2back_dual_main_no_click	2	Sie			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	True	hit	418.55716705322266	1161.0648532856906	text_08	15	18	2back_dual_main_no_click	2	müssen			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	False	correct rejection	None	1011.0836739088918	text_08	16	18	2back_dual_main_no_click	2	so			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	False	correct rejection	None	1131.837277401632	text_08	17	18	2back_dual_main_no_click	2	nicht			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	1170.0648532856906	text_08	18	18	2back_dual_main_no_click	2	selbst			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	True	hit	349.61485862731934	1020.0836739088919	text_08	19	18	2back_dual_main_no_click	2	in			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	1042.137218334702	text_08	20	18	2back_dual_main_no_click	2	den			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	True	hit	470.3099727630615	1257.407497542291	text_08	21	18	2back_dual_main_no_click	2	Regenwald			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	True	miss	None	1048.137218334702	text_08	22	18	2back_dual_main_no_click	2	und			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	1185.0648532856906	text_08	23	18	2back_dual_main_no_click	2	stören			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	1152.837277401632	text_08	24	18	2back_dual_main_no_click	2	keine			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	False	correct rejection	None	1191.0648532856906	text_08	25	18	2back_dual_main_no_click	2	Tiere.			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	True	miss	None	1158.837277401632	text_08	26	18	2back_dual_main_no_click	2	Diese			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	1275.407497542291	text_08	27	18	2back_dual_main_no_click	2	Mikrofone			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	1255.6498439800787	text_08	28	18	2back_dual_main_no_click	2	zeichnen			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	True	hit	508.56709480285645	1352.4580788564522	text_08	29	18	2back_dual_main_no_click	2	Tiergeräusche			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	1127.7222090290902	text_08	30	18	2back_dual_main_no_click	2	auf.			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																																		text_08			2back_dual_main_no_click			1826.9913837909698	Q1	04	d	True	19	2																	MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	632.9380237891746	Reading_pseudotext_no_click	1	19	Reading_pseudotext_no_click	None	Die										1829.3813738822937	1829.3813920021057	1829.3966088294983	1829.3966279029846											MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	738.1209643524713	Reading_pseudotext_no_click	2	19	Reading_pseudotext_no_click	None	jittste																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	840.7442415887397	Reading_pseudotext_no_click	3	19	Reading_pseudotext_no_click	None	Vonwendinsternes																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	794.2300691062999	Reading_pseudotext_no_click	4	19	Reading_pseudotext_no_click	None	meuninierte																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	None	None	None	754.6974543808316	Reading_pseudotext_no_click	5	19	Reading_pseudotext_no_click	None	Masiosen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	None	None	None	632.9380237891746	Reading_pseudotext_no_click	6	19	Reading_pseudotext_no_click	None	von																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	754.6974543808316	Reading_pseudotext_no_click	7	19	Reading_pseudotext_no_click	None	Känschen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	620.6963659463843	Reading_pseudotext_no_click	8	19	Reading_pseudotext_no_click	None	im																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	718.9848109970826	Reading_pseudotext_no_click	9	19	Reading_pseudotext_no_click	None	vannen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	696.3515454499436	Reading_pseudotext_no_click	10	19	Reading_pseudotext_no_click	None	"Kand,"																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	632.9380237891746	Reading_pseudotext_no_click	11	19	Reading_pseudotext_no_click	None	die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	668.6506671729235	Reading_pseudotext_no_click	12	19	Reading_pseudotext_no_click	None	sech																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	814.9680417596852	Reading_pseudotext_no_click	13	19	Reading_pseudotext_no_click	None	"verlonlelten,"																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	620.6963659463843	Reading_pseudotext_no_click	14	19	Reading_pseudotext_no_click	None	um																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	718.9848109970826	Reading_pseudotext_no_click	15	19	Reading_pseudotext_no_click	None	dieses																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	None	None	None	738.1209643524713	Reading_pseudotext_no_click	16	19	Reading_pseudotext_no_click	None	roktene																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	814.9680417596852	Reading_pseudotext_no_click	17	19	Reading_pseudotext_no_click	None	aschagahische																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	754.6974543808316	Reading_pseudotext_no_click	18	19	Reading_pseudotext_no_click	None	Uneimdis																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	738.1209643524713	Reading_pseudotext_no_click	19	19	Reading_pseudotext_no_click	None	erbipen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	None	None	None	620.6963659463843	Reading_pseudotext_no_click	20	19	Reading_pseudotext_no_click	None	zu																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	738.1209643524713	Reading_pseudotext_no_click	21	19	Reading_pseudotext_no_click	None	nöhnen.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	620.6963659463843	Reading_pseudotext_no_click	22	19	Reading_pseudotext_no_click	None	An																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	696.3515454499436	Reading_pseudotext_no_click	23	19	Reading_pseudotext_no_click	None	jesem																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	None	None	None	632.9380237891746	Reading_pseudotext_no_click	24	19	Reading_pseudotext_no_click	None	Tut																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	754.6974543808316	Reading_pseudotext_no_click	25	19	Reading_pseudotext_no_click	None	strouten																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	738.1209643524713	Reading_pseudotext_no_click	26	19	Reading_pseudotext_no_click	None	Stramen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	632.9380237891746	Reading_pseudotext_no_click	27	19	Reading_pseudotext_no_click	None	mit																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#D292F3	None	None	None	782.3983326578517	Reading_pseudotext_no_click	28	19	Reading_pseudotext_no_click	None	trekiegten																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#88BA3F	None	None	None	738.1209643524713	Reading_pseudotext_no_click	29	19	Reading_pseudotext_no_click	None	Drollen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																													#F989A2	None	None	None	769.3189548212417	Reading_pseudotext_no_click	30	19	Reading_pseudotext_no_click	None	zurehmen.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0																																																					1908.4517259597778										MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
