DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	748.6250400543213	text_04	73	11	2back_dual_main_click	2	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	815.3738975524902	text_04	74	11	2back_dual_main_click	2	Vogelperspektive																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	848.8550186157227	text_04	75	11	2back_dual_main_click	2	sehen.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	True	miss	None	1166.1558151245117	text_04	76	11	2back_dual_main_click	2	Diese																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	716.6199684143066	text_04	77	11	2back_dual_main_click	2	Safari																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1050.1320362091064	text_04	78	11	2back_dual_main_click	2	in																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	True	hit	899.7719287872314	1316.60795211792	text_04	79	11	2back_dual_main_click	2	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	766.1330699920654	text_04	80	11	2back_dual_main_click	2	Luft																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	916.093111038208	text_04	81	11	2back_dual_main_click	2	bietet																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	849.2550849914551	text_04	82	11	2back_dual_main_click	2	Touristen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	698.6889839172363	text_04	83	11	2back_dual_main_click	2	einen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1300.0450134277344	text_04	84	11	2back_dual_main_click	2	einzigartigen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	True	hit	1083.0860137939453	1450.4799842834473	text_04	85	11	2back_dual_main_click	2	Blick																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	615.8008575439453	text_04	86	11	2back_dual_main_click	2	auf																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	815.6499862670898	text_04	87	11	2back_dual_main_click	2	Namibias																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1467.4668312072754	text_04	88	11	2back_dual_main_click	2	raue																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	True	miss	None	749.4709491729736	text_04	89	11	2back_dual_main_click	2	und																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	799.4401454925537	text_04	90	11	2back_dual_main_click	2	faszinierende																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	731.982946395874	text_04	91	11	2back_dual_main_click	2	Schönheit.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1069.8781220912933	Q1	3	c	True	12	2																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1075.5553278923035	Q2	2	b	False	12	2																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1082.0535941123962	Q3	1	a	True	12	2																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	None	None	None	419.79396592055144	Reading_Baseline_training_no_click	1	12	Reading_Baseline_training_no_click	None	In			None					1088.036775112152	1088.036796092987							84	112	125	166	577	843			YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	2	12	Reading_Baseline_training_no_click	None	dem			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	529.1574383479436	Reading_Baseline_training_no_click	3	12	Reading_Baseline_training_no_click	None	Augenblick			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	4	12	Reading_Baseline_training_no_click	None	der			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	None	None	None	486.26913544903067	Reading_Baseline_training_no_click	5	12	Reading_Baseline_training_no_click	None	Stille			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	470.961637569162	Reading_Baseline_training_no_click	6	12	Reading_Baseline_training_no_click	None	hörte			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	7	12	Reading_Baseline_training_no_click	None	man			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	8	12	Reading_Baseline_training_no_click	None	auf			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	None	None	None	486.26913544903067	Reading_Baseline_training_no_click	9	12	Reading_Baseline_training_no_click	None	einmal			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	10	12	Reading_Baseline_training_no_click	None	die			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	None	None	None	486.26913544903067	Reading_Baseline_training_no_click	11	12	Reading_Baseline_training_no_click	None	Wellen			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	None	None	None	510.422575072786	Reading_Baseline_training_no_click	12	12	Reading_Baseline_training_no_click	None	rauschen			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	13	12	Reading_Baseline_training_no_click	None	und			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	470.961637569162	Reading_Baseline_training_no_click	14	12	Reading_Baseline_training_no_click	None	jeden			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	499.21144049583745	Reading_Baseline_training_no_click	15	12	Reading_Baseline_training_no_click	None	Schritt			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	16	12	Reading_Baseline_training_no_click	None	vom			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	None	None	None	563.1997995029699	Reading_Baseline_training_no_click	17	12	Reading_Baseline_training_no_click	None	Promenadendeck.			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	18	12	Reading_Baseline_training_no_click	None	Wir			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	None	None	None	452.2267742940044	Reading_Baseline_training_no_click	19	12	Reading_Baseline_training_no_click	None	alle			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	None	None	None	470.961637569162	Reading_Baseline_training_no_click	20	12	Reading_Baseline_training_no_click	None	waren			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	None	None	None	544.4649362278122	Reading_Baseline_training_no_click	21	12	Reading_Baseline_training_no_click	None	"erschrocken,"			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	None	None	None	452.2267742940044	Reading_Baseline_training_no_click	22	12	Reading_Baseline_training_no_click	None	dass			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	486.26913544903067	Reading_Baseline_training_no_click	23	12	Reading_Baseline_training_no_click	None	dieser			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	529.1574383479436	Reading_Baseline_training_no_click	24	12	Reading_Baseline_training_no_click	None	Unbekannte			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	428.0733346702491	Reading_Baseline_training_no_click	25	12	Reading_Baseline_training_no_click	None	dem			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	None	None	None	537.1595660224752	Reading_Baseline_training_no_click	26	12	Reading_Baseline_training_no_click	None	Weltmeister			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	None	None	None	419.79396592055144	Reading_Baseline_training_no_click	27	12	Reading_Baseline_training_no_click	None	im			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	None	None	None	486.26913544903067	Reading_Baseline_training_no_click	28	12	Reading_Baseline_training_no_click	None	Schach			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	None	None	None	520.311496604057	Reading_Baseline_training_no_click	29	12	Reading_Baseline_training_no_click	None	überlegen			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	452.2267742940044	Reading_Baseline_training_no_click	30	12	Reading_Baseline_training_no_click	None	war.			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																																		Reading_Baseline_training_no_click			Reading_Baseline_training_no_click			1147.3326930999756	Q1	02	b	True	13	None																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																																		Reading_Baseline_training_no_click			Reading_Baseline_training_no_click			1154.362587928772	Q2	01	a	True	13	None																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																																		Reading_Baseline_training_no_click			Reading_Baseline_training_no_click			1158.0816750526428	Q3	01	a	False	13	None																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																																																	1158.6406660079956	1158.640685081482	1158.6555349826813	1158.655555009842	1158.6725490093231										YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						5	0	5	0	1158.6888329982758																									1158.672905921936	1158.68887591362	1158.6888830661774	#F989A2	None	None	None	470.961637569162	text_06	1	13	Reading_Baseline_main_no_click	None	Julia			None					1158.7307250499725	1158.7307391166687															YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						5	0	5	0																													#F989A2	None	None	None	452.2267742940044	text_06	2	13	Reading_Baseline_main_no_click	None	Baer			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						5	0	5	0																													#F989A2	None	None	None	510.422575072786	text_06	3	13	Reading_Baseline_main_no_click	None	arbeitet			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
