DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_04	63	11	2back_dual_main_click	2	Bay																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_04	64	11	2back_dual_main_click	2	und																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_04	65	11	2back_dual_main_click	2	die																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_04	66	11	2back_dual_main_click	2	Robbenkolonien																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_04	67	11	2back_dual_main_click	2	von																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_04	68	11	2back_dual_main_click	2	Cape																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	True	hit	965.5239582061768	2500	text_04	69	11	2back_dual_main_click	2	Cross																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_04	70	11	2back_dual_main_click	2	kann																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_04	71	11	2back_dual_main_click	2	man																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	True	hit	649.8589515686035	2500	text_04	72	11	2back_dual_main_click	2	aus																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_04	73	11	2back_dual_main_click	2	der																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	True	hit	1049.8311519622803	2500	text_04	74	11	2back_dual_main_click	2	Vogelperspektive																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_04	75	11	2back_dual_main_click	2	sehen.																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_04	76	11	2back_dual_main_click	2	Diese																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_04	77	11	2back_dual_main_click	2	Safari																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_04	78	11	2back_dual_main_click	2	in																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	True	hit	1100.215196609497	2500	text_04	79	11	2back_dual_main_click	2	der																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_04	80	11	2back_dual_main_click	2	Luft																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_04	81	11	2back_dual_main_click	2	bietet																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_04	82	11	2back_dual_main_click	2	Touristen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_04	83	11	2back_dual_main_click	2	einen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_04	84	11	2back_dual_main_click	2	einzigartigen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_04	85	11	2back_dual_main_click	2	Blick																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_04	86	11	2back_dual_main_click	2	auf																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	True	hit	615.9858703613281	2500	text_04	87	11	2back_dual_main_click	2	Namibias																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_04	88	11	2back_dual_main_click	2	raue																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	False	false alarm	599.743127822876	2500	text_04	89	11	2back_dual_main_click	2	und																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_04	90	11	2back_dual_main_click	2	faszinierende																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2500	text_04	91	11	2back_dual_main_click	2	Schönheit.																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1746.6241018772125	Q1	3	c	True	12	2									94	171	349	422	1500	2000			OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1752.0960760116577	Q2	1	a	True	12	2																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																																		text_04			2back_dual_main_click			1756.7768139839172	Q3	1	a	True	12	2																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	468.278469434425	Reading_Baseline_training_no_click	1	12	Reading_Baseline_training_no_click	None	In			None					1760.2554478645325	1760.2554700374603															OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	2	12	Reading_Baseline_training_no_click	None	dem			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	590.272980165495	Reading_Baseline_training_no_click	3	12	Reading_Baseline_training_no_click	None	Augenblick			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	4	12	Reading_Baseline_training_no_click	None	der			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	542.4312519164903	Reading_Baseline_training_no_click	5	12	Reading_Baseline_training_no_click	None	Stille			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	None	None	None	525.3558000044154	Reading_Baseline_training_no_click	6	12	Reading_Baseline_training_no_click	None	hörte			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	7	12	Reading_Baseline_training_no_click	None	man			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	8	12	Reading_Baseline_training_no_click	None	auf			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	542.4312519164903	Reading_Baseline_training_no_click	9	12	Reading_Baseline_training_no_click	None	einmal			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	10	12	Reading_Baseline_training_no_click	None	die			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	542.4312519164903	Reading_Baseline_training_no_click	11	12	Reading_Baseline_training_no_click	None	Wellen			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	None	None	None	569.3743160307789	Reading_Baseline_training_no_click	12	12	Reading_Baseline_training_no_click	None	rauschen			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	13	12	Reading_Baseline_training_no_click	None	und			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	525.3558000044154	Reading_Baseline_training_no_click	14	12	Reading_Baseline_training_no_click	None	jeden			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	556.8683407988472	Reading_Baseline_training_no_click	15	12	Reading_Baseline_training_no_click	None	Schritt			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	16	12	Reading_Baseline_training_no_click	None	vom			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	628.247096212286	Reading_Baseline_training_no_click	17	12	Reading_Baseline_training_no_click	None	Promenadendeck.			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	18	12	Reading_Baseline_training_no_click	None	Wir			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	504.4571358696993	Reading_Baseline_training_no_click	19	12	Reading_Baseline_training_no_click	None	alle			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	525.3558000044154	Reading_Baseline_training_no_click	20	12	Reading_Baseline_training_no_click	None	waren			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	607.3484320775699	Reading_Baseline_training_no_click	21	12	Reading_Baseline_training_no_click	None	"erschrocken,"			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	None	None	None	504.4571358696993	Reading_Baseline_training_no_click	22	12	Reading_Baseline_training_no_click	None	dass			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	542.4312519164903	Reading_Baseline_training_no_click	23	12	Reading_Baseline_training_no_click	None	dieser			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	None	None	None	590.272980165495	Reading_Baseline_training_no_click	24	12	Reading_Baseline_training_no_click	None	Unbekannte			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#2AB7EF	None	None	None	477.51407175541067	Reading_Baseline_training_no_click	25	12	Reading_Baseline_training_no_click	None	dem			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	599.1993211895528	Reading_Baseline_training_no_click	26	12	Reading_Baseline_training_no_click	None	Weltmeister			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	468.278469434425	Reading_Baseline_training_no_click	27	12	Reading_Baseline_training_no_click	None	im			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#88BA3F	None	None	None	542.4312519164903	Reading_Baseline_training_no_click	28	12	Reading_Baseline_training_no_click	None	Schach			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#F989A2	None	None	None	580.4053679632813	Reading_Baseline_training_no_click	29	12	Reading_Baseline_training_no_click	None	überlegen			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						4	0	4	0																													#D292F3	None	None	None	504.4571358696993	Reading_Baseline_training_no_click	30	12	Reading_Baseline_training_no_click	None	war.			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
